Filename,Whisper,WER_Whisper,Wav2Vec,WER_Wav2Vec,Noise_Whisper,WER_Noise_Whisper,Noise_Wav2Vec,WER_Noise_Wav2Vec
slovenian1.wav," Please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station.",0.043478261,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0," Please go out and ask her to bring these things with her from the store. Six wounds of fresh, new peace, five thick slabs of blue cheese, and maybe a snack for her brother-bop. We also use small plastic snake and a big toy frog for the kids. If she could scoot these things into three red bags, and we will go meet her Wednesday at the trade station.",0.202898551,WE SCOF TELLA ASK ER TO BRING TI TIK OTORN STOR SIX WOOS F FRESH NO PE FIVE TICK SLABS OF G TREES AND MAY BE A SNAGG FO  OTE BOTTLE WE ALSO  LA PLASTIK SLI  AND A BIG TI OD FOR THE GANS SHICO SCOOPS E TIGSI O THREE RED BAGS  IN  ON METER NSDAY AT THE TRAD STATION,0.68115942
somali1.wav," Please call Stella askeher to bring those things with her from the store. Six spoons of fresh snow, peas, five sticks, slabs of blue cheese, and maybe snack for her brother, pap. We also need small plastic, snag, and big toy fork for the kids. She can scoop those things in the three red bags and we will go meet her Wednesday at the train station.",0.188405797,PLEASE CALL ESTELLA ASK HER TO BRINK THOSE THINGS WITH HER FROM THE STOLL SIX SPOONS OF FRESH SNOW PEASE FIVE TICK SLIPES OF BLUE CHEESE AND MAYBE SNAG FOR HER BROTHER PAP WE ALSO NEED SMALL PLASTIC SNAG AND PICK TOY FORK FOR THE KITS SHE CAN SKEW THOSE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WENESDAY AT TUN STATION,0.304347826," Please call Stella Askeher to bring those things with her from the store. Six spoons of fresh snow, peas, five stick, flapis of blue cheese and maybe snack for her brother, a pup. We also need a small plastic snack and big toy for all the kids. We can skew those things in the three red bags and we will go meet her what is there at the station.",0.304347826,PIS CAL TLA ASI RE THOS TI WITEI O THAE TAL I OS O RE N  IVTE FLA O TINS AND WEBE L E ATE OV WE ALSO S MA LASTI TLAA  A FOO SHEAN TI TOS TIN IN E RE RE D  WE W E L A EE,0.927536232
spanish1.wav," Please call Estella, ask her to bring these things with her from the store. Six spoons or fresh snow peas. Five thick slabs of blue cheese, maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday and the train station.",0.057971014,PLEASE CALL ESTELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OR FRESH SNOW PEAS FIVE THICK SLAF OF BLUE CHEESE AND MAYBE A SNAK FOR HER BROTHER BOB WE ALSO NEED A SMALL BASTY SNAKE AND A BIG TOY FROCK FOR THE KEES SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AN THE TRAIN STATION,0.115942029," Please call a Stella, that's her to bring these things with her from the store. Successful or fresh as no bees, five thick, as love of blue cheese, and maybe a snack for her brother, but we also need a small plastic snack and a big toy for the kids. She can scoop these things into three red bags and we will go meet her Wednesday and train station.",0.231884058,LES GO IS TIN A  DE TIS TIN I HR O THE DOOR SIKPOON ORRI O MI  FI T ISNAO EO SIS AN WIWI A NA FOR ER OTHER BO WE OSO  MO BA TI IS TA AN A MI O  FOR THES SHE GAN I C TIS THN TIN O TRE A AN IWI O WER W TAN TRAN I STATION,0.884057971
sundanese1.wav," Please call Stella. As her to bring this thing with her from the store, six spoon of presino piece, pie, pie, take slab, slabs of blue cheese and maybe a snack for her brother, but we also need small plastic snack and big and big toy pro for the kids. She can scoop this thing into the three red bags and we will go meet her Wednesday at the train station.",0.275362319,PLEASE CALL STELLA ASK HER TO BRING THIS THING WITH HER FROM THE STORE SIX SPOON OF PRESNO PIECE PICE PIE THICK SLAB SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED SMALL PLASTIC SNACK AND A BIG AND BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THIS THING INTO THE THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.217391304," KanskNoteto taas selviä, jootte taasi gialla 6 voidaas polita정을ぎ Cities 2 alussa on lisä ennen b however migrated 3an MOMAH Esimerkiksi peräistäких pelvisja ja growin tramassa K恒t Jesse oletkämmoikelen 3 kgogenictaensiimistä. Eikö se näti autta jotainurunv use不知道itte periin terjoista sortir löytyy?",1,LI CA TIL A HER E BRIN  TN IERRO O SIX OORE F TI BI BI TI LE SLEP O EI AND MI LI TE WE ALSO LI O S TI LIN NI AND BI ORO ORI SI GAN  I TII TE RIRE E ND WI EOBIE WENSA LEN L,0.927536232
susu1.wav," Please call Stella, ask her to bring the things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her when she is at the train station.",0.057971014,PLEASE CALL STELLA ASK HER TO BRING THE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNAK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND  WILL GO MEET HER ONEX DAY AT THE TRAIN STATION,0.072463768," Please, gore stellar, ask her to bring the things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese, and maybe a snack for a brother bar. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her when she is at the train station.",0.15942029,PLEASE SCOR TIN ASK C TO BRING I TINGS W O FRMTHE TO SIX SOONS OF FRESH NO BIN FIVE T LGEIT AND WA E NG FO ROTHER O WE ALSO NEED A MO ASLE L AND TEBTO O FORETIS SHE CAN SCOOP OE TINGS  T E BIG AND TE WE GO ER WITE ETIN STATION,0.710144928
swedish1.wav," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5-6 slabs of blue cheese, and may be a snack for her brother Bob. We also need a small plastic snake and a big toy for the kids. She can scoop these things into three red bags and we will go met her when she is at the train station.",0.144927536,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE SHEES AND MAY BE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MET HER WENSDAY AT THE TRAIN STATION,0.072463768," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh, no peas. 5-6 slabs of blue cheese. And maybe a snack from a brother-bob. We also need a small plastic snake and a big toy from the kids. She can scope these things into a three red bags. And we will go met her when she is the other friend. Station.",0.260869565,PLEASE CO STELLA ASK HER TO BRING THES THINGS WIT HER FOM THE STOOR SIX SPOONS OF FRESH LO ES FIS TIG SLAPS O WO SHIIS AND MAY ME A NAK FOR HER BROTHER BOB WE ASLE AS O AS TIX TA  E BIG TO FOF TRO OR TH INS SHEK AV COO TIS TINGS INTO  THREE RED BAGS AND WE WILL GO MANAG HER VENS TAY AT THE TRANHE STATION,0.565217391
sylheti1.wav," catouse pour rondour, tirahid o winning, otartarenil个selo downhounds, ad independent staircase, dec product, vendetta觉得好心底的个alurn, Costal pees, Chenyu, 2015 ×ival treasure, a big snake and a big snake for the kids she can scoop this thing into three big and we all go meet her and then they add the train station",0.724637681,PLEASE CALL SUCHA HER TO BRING THIS THING WITH HER FROM THE STORE SIX SPOON OF FRESH SNOW PEACE FIVE TIC SLAPS OF BLUE A BILLO CHEESE AND MAYBE MAYBE A SNAKE FOR HER BROTHER BOB W ALSO NEAD SMALL PLASTIC SNAKE AND APLASTIC SNAKE AND A BIG FO A FOAN FOR FROG FORK FOR THE KEELS SHE CAN SCORP THES THING INTO THREE RE BIG AND WOULD ALL GO MET HER DANCD AT THE TRAIN STATION,0.47826087, moo cranniesり terris kah ba chun B sh punto hai o faceta ligga si Taihanna'a tedaitea'a timad babtim Kei �usene u6aikしま wa ning3aik ADS,1,EOA TTS TISIXO FAI ITITAOEES  A  TA B TIO O OIOEOOTIOUSTITIN E USTINS TI E BEOI IOFOR O O TII SEIESOTHESTII TEEITBI OE  TIT TIN,0.985507246
synthesized1.wav, Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh no peas. Five six laps of blue cheese. And maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags. And we will go meet her Wednesday at the train station.,0.043478261,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEASE FIVE BIG SLAPS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL GLASS KICKSNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.072463768, Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh no peas. Five little laps of blue cheese. And may be a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags. And we will go meet her Wednesday at the train station.,0.072463768,PLEASE CALL STELLA ASK HERO RA T TA HER FROM THE STORE SIX TS O FRESH SO TES FIVE TI LAT T TES AND L TE A LAG FOR HER BROTHER BOB WE ALSO NEED A LL LAST AT A O A TA RAG FOR THE KIDS SHE CON TO TES TIGS INTO THREE RED BAGS AND WE WI O L HE WASDAY ATTHE TRAT STATION,0.550724638
tagalog1.wav," Please call Stella, ask her to bring these things with her from the store. Six plumes of fresh snow peas, five thick slabs of blue cheese, and maybe a snap for her brother Bob. You also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three bags and we will go meet her once a day at the train station.",0.101449275,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNAP FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.028985507," Please, Costele, ask her to bring these teens with her from the store six pounds of Russian rupees, five thick slabs of veggies and maybe as nothing for her brother Bob. We also need a small plastic snake and a big toy for our flipper kids. She can scoop these teens into a thin bag and we will go meet her as they in the train station.",0.304347826,PLEASE COEASCINTINIOEOITEIATOETSIBFOE BO TE O WALSONEPASEIEEOEAEECENTINEEEBA ANMEVIETESEITEETATION,0.985507246
taishan1.wav," Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack from her brother's bar. We also need a small plastic snake and a big toy for the kids. She can scoop these things into three red beds and we will go meet her when stay at the train station.",0.101449275,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNAK FROM HER BROTHER BAB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG POLFROR FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BADS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.086956522," Please call Stella. As her to bring these things with her from the store, six spoons of fresh snow peas, white text slabs of blue cheese, and maybe a snap from her brother bar. We also need a small plastic snake and a big boyfriend for the kids. She can scoop these things into three red beds and we will go with her and stay at the train station.",0.173913043,PLEASE CATEL ASOTO E  TINI O ON E O SIX SONS OF FRIS OI I TI LIOTOS A MAY BE TIOM OTE BO E ALSO  I SMO U TIX SNIIN E IO RO EINS SO DIS TININTE A ENEOIOE TI I TE STATION,0.913043478
taiwanese1.wav," A place called Sedla acts her to bring these things with her phone, with her phone, six sprints of fresh small piece, five-thin step, staples of a blue cheese and maybe a snake for her brother's pop. We also need a small plate snake and a big toy for the kids. She can scoop these things into three red packs and we will go meet her Wednesday at the train station.",0.31884058,A PLACE CALLED SETLE ASK HER TO BRING THESE THINGS WITH HER FON THE STORE WIF HER FROM THE STORE SIX SPRINGS OF FRESH SNOWL PEA PEAS FIETINK STEP SLEPOS OF A BRUD CHEESE AND MAYBE A SNAKE FOR HER BROTHERS POP  WE ALSO NEED A SMALL PLATIC SNAKE AND A BIG TOY FOG FOR FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MATE MEET HER A WEDNESDAY AT THE TRAIN STATION,0.362318841," A place called Settler adds her to the brindies' links with her from the store. With her from the store, six springs of fresh, small pea, peas, five-think, steppes, slippers of a broochies and maybe a snake for her brother's pup. We also need a small plate thick snake and a big toy for the kids. She can scoop these things into three red bags and we will go meet her a Wednesday at the train station.",0.405797101,A PLACE O SIT   C HORTO BRN TE TINGS WIK ER FOM TES  UT WEHR FRON TS OF SIX PRI OFRIS MLTI  FITING STAP SLIPS OF A BROCHES AND MAY BE A NAK FOR HR BROTE BOT A WE ALSO NEED A MARBRA TAK MAK IN TE BIK A FOT FOR OR THE KITA SHE CAN POTTHE TE THINGS INTO TREE R BAGS AND WE W O MAT MT  HER A WEN TE A THE TRAN STATION,0.811594203
tajiki1.wav," Please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5-6 slabs of blue cheese and maybe a snack for the brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we'll go meet her Wednesday at the train station.",0.057971014,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE SIX SLAPS OF BLUE CHEESE AND MAYBE A SNACK SNAKE FOR THE BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROCK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WELL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.101449275," please call Stella, ask her to bring these things with her from the store six spoons of fresh milk, five, six slabs of milk sheets and maybe a snack snack for the brother ball and also need a small plastic snack and a big toy for the kids. She can put these things into a strip bread bag and will go meet her Wednesday at the train station.",0.246376812,PLEASE  IOSOE BRI LEN OE RNTO SIX L FREO PE FIVE SET SLIPS OF LO TE   MAE LE LE O HE ROTE BO OSOI ESO PLATI LAGAND E BE O TRO FOE SHEGAN O THES SEINTO STRET  RED BED  OOGOMEREA THETRE STATION,0.913043478
tamil1.wav," Please call Stella. Ask her to bring these things with her from the stove. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for a brother bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet a Wednesday at the train station.",0.043478261,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh, no peas, five thick slabs of broochies, and maybe a snack for a brother Bob. We also need a small plastic snake and a big toy for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.072463768,PLEASE CO STI MASTEBS TINS IFROE TO SIXN FRESH BES FIV T  SLBO AD ABA SLAG O BTHE BO WE ALRSO LEDA MAL PLASTI NA ANAN BI BO BRO FOTE GI CHICK THI TINS RI BIG DEI IO IO I LA AND TE TRAN STATION,0.927536232
tatar1.wav," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.028985507,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0, Please call Stella. I ask her to bring these things with her from the store. Six spoons of fresh snow. Please. Five big slabs of blue cheese. And maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scope these things into three red bags and we will go meet her Wednesday at the train station.,0.057971014,PESE CO TELLOW ASK HER TO BRING THESE THINGS OR FO FOR THE TOR SIX WWENS O FRES L II FIVE BIGSLABS OR ICINS AND MAYBE A SNUG FOR HER BROTHER MORE WE ALSO NEED A SMALL PLASTI I AND A BIG TOY TO FOR THE SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WI GO ME  HE WENSLEY AT THE TREN STATION,0.405797101
telugu1.wav," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh no peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will meet her Wednesday at the train station.",0.028985507,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLOBS OF BLUE CHEESE AND MAYBE A SNAK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KITS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE'LL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.072463768," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh numpees, five thick slabs of loachies and maybe a snack for her brother-in-law. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and will go meet her Wednesday at the train station.",0.101449275,THIS CALTELL OSTONIIN OTHETOSESMO RENMO FO TI STOPSO II ENMABE E ETEE WE ALSO NEED TESMALL OSIAAEEIT FOFOR THEI SHECANTOTETIS NTETTEAUNEO EOENTE TENAN STATION,0.942028986
temne1.wav," Please call Stella, ask her to bring these things with her from the store. Six months of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snack, snake, and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.028985507,PLEASE CALL STELLA ASK HER TO BRING THESE THESE THINGS WITH HER FROM THE STORE SIX SPOONFUS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNUCK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNACK SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.057971014," Please, Costel ask her to bring these things with her from the store. 6 months of fresh small piece, 5 thick slabs of blue cheese and maybe a snack for the brother Bob. We also need a small plastic snack, snake and a big toy frog for the kids. We can scoop these things into 3 red bags and we will come in on Wednesday at the train station.",0.202898551,PLEASE CAS TE AS I RINS THES TN I ER FOS  SIX ES OF FRES OS FVE I FIE ES A OROTHEB AS  MA BSTIN ANA INSO O FOR TISIS FOTS TIS EI E I OE OES TE STITON,0.927536232
teochew1.wav," Coll patient Stella, cari mereka untukョ berhenti tindakan di bawah Upstart. Hazas ut Tuberjul은 dari vej150ヶam ganggunya daripada gue Venk alok dengan pencukungan yang harin kebecagaan lebih baik dan mungkin dengan lebih baik untuk bawa 조it kita juga nampak pelasihed mais habis yang cukup daripada Gosh",0.985507246,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLEGS OF BLUE CHEESE AND MAYBE A SNAKE FOR HER BROTHER BOB WE ALSO KNEED A SMALL PLASTIC SNAKE AND A BIG TOY FROCK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE'LL MEET HER WEDNESDAY AT THE TRAIN STATION,0.101449275," Ber则ah dengan deuxième panggilan, dibolong день dengan Calm Walaupun mahal beri Bang 5 j mood tangKelly Old lady dan orang lain yang terbanding Mungkin sefilasanights kita juga Sukukido memakit podcast tanggung Ini benar-benar untuk cue Benteng while luôn것도 Faith Yang risking lebih potong Dan ke arah basang",1,LAO TELO AOEII O ON TE OAN SWOS OF RESH I FII LE OINEMABE LEN OF TE M THE O WEALSOIE O AS LEEINO FO FHEIIE II IN RAN NIO AA ETRAEN STATION,0.942028986
thai1.wav," Peacecoz Stella asked her to bring these things with her from the store. Six spoons of fish, no peas, five thick slabs of brutes, and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy for the kids. She can scope these things into three-least bags, and we will go meet her Wednesday at the train station.",0.173913043,PISCA SERA ASKD HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF A SNOW PEASE FIVE FITI SLAPS OF BROCHES AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PASTIT SNECK AND A BIG TOY FORK FOR THE KISS TE CAN SCOVE THESE THINGS INTO THREE RASED BAGS AND WE WILL CALL MISS HER WEDNESDAY AT THE TRAIN STATION,0.275362319," Peace Costella asked her to bring these things with her from the store. Six spoons of fast no peace, five thick slabs of booties, and maybe as neck for her brother-bop. We also need a small plastic neck and a big tie for further kids. She can scope these things into three raised beds, and we will call Miss Her when stay at the train station.",0.347826087,IS COS TEO TO TING TES TINGS WIT M TE OTE SI O FF TESNPES I FITI LA OOTIS AND WA BE STE FOMEL OTE BO WE AR OLI A OASTILAN A WE TOF FTEIS TI CAN O ES TING INTO TRERIES AS AND WE WIF MEENS LE ATE TRANSLATION,0.869565217
tibetan1.wav," Please Costella, ask her to bring these things with her from the store. Six spoons of fresh new peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.057971014,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNILL PIECE FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNACK AND A BIG TOY FROK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.057971014," Please call Stella, ask her to bring this scene with her from the store. Six spoons of fresh new piece, five thick slabs of blue cheese, and maybe a snack for her brother-pop. We also need a small plastic snack and a big toy frog for the kids. She can scoop this scene into three rat bags and we will go meet her Wednesday at the",0.173913043,PLEASE CO TELLA ASK HRE TO BRIEG TI SING WISE FROM THE STO SIX SPOONS OF PASON T FAV IG SLABS OFOO SINS AND MAYBE A SNAP FO BROTHER BOB WE ALSO NEED A SMOO PLASTIC NAG AND A BI TIT FROG FOR THE KITS CHICKAN SCOO T SININ TO THREE RAD BAGS AND WE WERE GO MIT WINSTA AT TETREEN STATION,0.550724638
tigrigna1.wav," Please call Stella. Ask her to bring these things with her from the store. Six spoons of French snow peas, five thick slabs of blu-ches and maybe a snack for her brother-bob. We also need a small plastic snack and a big toy for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.101449275,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOON OF FRENCH FRENCH SNOW PICE FIVE THICK SLABS OF BLUE CHES AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNACK AND A BIG TOY FO FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.101449275," Please call Stella, ask her to bring these things with her from the store. Six spoons of French snow peas, five thick slabs of blu-ches, and maybe a snack for her brother, but we also need a small plastic snack and a big toy for the kids. She can't score these things into three red bags and we will go meet her Wednesday at the train station.",0.115942029,PLEASE CO TL   T BRI THI TING W HER FR HE TOR SIX PO BO FRIENDO FRIND SNOW TD  FD TIG S OOTIS AND MAYBE  SNUG FOR HER ROTHER BOB WE ALSO NEED A SMO FOS  SNA AND A BED TOD FO FRG FOR THE TIED SHE CAN BO THIS TING IED TOTREE RED BAG ND  WI WI F WE HEOR  TI I HI TI ATION,0.739130435
tswana1.wav," Please call Stella. Ask her to bring these things with her from the stone. 6 spoons of fresh no peas, 5 thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things on 3 red bags and we will go meet her Wednesday at the train station.",0.086956522,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HAIR FROM THE STON SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNAK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS ON THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.057971014," Please call Stelman, as you have to bring the strings with you hair from the stock. 6 points of fresh no peace, 5 thick slabs of wood shears and maybe a snake for your brother problem. We also need a small plastic snake in a big toy-fropper case. She can scoop the strings on three red bags and will go with her when they are in a",0.507246377,PLIS POS TE ASLE TO REN TS TINS EVOEO SIX WOS OF PLATNOPIS FIVE TILPOFISES A MABIENOEOBO O ALSO EEMOES TEA A ME AOESIEN  OSTINS ON TRERE  ANO BIENITE STATION,0.884057971
turkish1.wav," Please call Stella, ask her to bring these things with her from the store. 6 pons of fresh snow peas, 5 tigs, slabs of blue cheese and maybe a snake for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scope these things into a tree red bag and we will go meet her when they enter the train station.",0.173913043,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX POUNDS OF FRESH SNOW PIES FIVE TICK SLIPS OF BLUE CHEESE AND MAYBE A SNAKE FOR HER BROTHER BAB WE ALSO KNIT A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED PEGS AND WE WILL GO MEET HER WENESDAY AT THE TRAIN STATION,0.130434783," Please call Stella, ask her to bring these things with her from the store. Six points of fresh snow peas, five sticks, slabs of blue cheese and maybe a snake for her brother. We also need a small plastic snake and a big toy frog for the kids. She can scope these things into a tree red text and we will call Mithar when they enter the train station.",0.188405797,PLEASE GO SELA AS CERO BRING TI TINGS WITO ROM THE STO SIX BONS OF FRESH SNO TI FIVE TAKS SLAVES OF  CA AND MIW A SLAKE OR OR TOTHEO WE ALSO ME A SMO BA A SLAE A A A OTO O SHE GAN O TI TING IN TO TRA E LAVS AND WE WILL GO MEO EN SLAETETR STATION,0.724637681
